member_id,email,first_name,last_name,join_date,tier,brand,status,country,birth_date
M12579,member12579@example.com,First12579,Last12579,2023-10-28,Bronze,PulseEats,inactive,US,1970-05-11
M12580,member12580@example.com,First12580,Last12580,2022-10-19,Silver,PulseMart,active,US,1966-07-25
M12581,member12581@example.com,First12581,Last12581,2025-01-18,Platinum,PulseMart,inactive,US,2006-09-25
M12582,member12582@example.com,First12582,Last12582,2022-01-02,Gold,PulseMart,churned,AE,2003-12-23
M12583,member12583@example.com,First12583,Last12583,2023-10-19,Silver,PulseHome,active,US,1993-06-19
M12584,member12584@example.com,First12584,Last12584,2021-07-20,Bronze,PulseHome,active,US,1987-10-25
M12585,member12585@example.com,First12585,Last12585,2021-03-08,Silver,PulseEats,churned,US,1968-01-16
M12586,member12586@example.com,First12586,Last12586,2022-01-07,Bronze,PulseHome,inactive,IN,2003-09-07
M12587,member12587@example.com,First12587,Last12587,2022-09-09,Bronze,PulseHome,churned,IN,1985-08-24
M12588,member12588@example.com,First12588,Last12588,2024-04-23,Silver,PulseHome,active,IN,2000-08-31
M12589,member12589@example.com,First12589,Last12589,2022-06-11,Silver,PulseEats,active,IN,1965-01-31
M12590,member12590@example.com,First12590,Last12590,2025-11-16,Gold,PulseMart,active,US,1977-07-19
M12591,member12591@example.com,First12591,Last12591,2024-09-11,Gold,PulseMart,active,SG,2006-11-17
M12592,member12592@example.com,First12592,Last12592,2024-05-03,Bronze,PulseEats,active,US,1986-07-17
M12593,member12593@example.com,First12593,Last12593,2021-10-05,Bronze,PulseMart,inactive,US,1976-09-28
M12594,member12594@example.com,First12594,Last12594,2023-02-26,Bronze,PulseHome,churned,IN,1998-03-07
M12595,member12595@example.com,First12595,Last12595,2021-05-25,Bronze,PulseHome,active,GB,2006-12-09
M12596,member12596@example.com,First12596,Last12596,2022-08-04,Bronze,PulseEats,active,SG,1976-06-01
M12597,member12597@example.com,First12597,Last12597,2024-10-06,Gold,PulseMart,active,SG,1973-10-03
M12598,member12598@example.com,First12598,Last12598,2025-11-08,Platinum,PulseEats,active,US,1971-09-22
M12599,member12599@example.com,First12599,Last12599,2024-03-02,Silver,PulseEats,active,US,1977-12-29
M12600,member12600@example.com,First12600,Last12600,2024-07-28,Silver,PulseHome,inactive,GB,1989-10-29
M12601,member12601@example.com,First12601,Last12601,2025-09-30,Gold,PulseEats,active,US,1978-09-08
M12602,member12602@example.com,First12602,Last12602,2025-10-18,Silver,PulseEats,active,IN,1999-10-17
M12603,member12603@example.com,First12603,Last12603,2024-07-18,Silver,PulseHome,active,IN,1971-06-15
M12604,member12604@example.com,First12604,Last12604,2021-05-09,Bronze,PulseHome,active,IN,1971-06-25
M12605,member12605@example.com,First12605,Last12605,2021-05-15,Bronze,PulseEats,active,GB,1966-05-07
M12606,member12606@example.com,First12606,Last12606,2022-01-19,Gold,PulseMart,active,SG,1991-08-02
M12607,member12607@example.com,First12607,Last12607,2021-03-29,Bronze,PulseMart,active,SG,1993-04-22
M12608,member12608@example.com,First12608,Last12608,2022-05-16,Bronze,PulseHome,active,SG,1987-04-23
M12609,member12609@example.com,First12609,Last12609,2022-07-13,Platinum,PulseMart,active,US,1986-05-26
M12610,member12610@example.com,First12610,Last12610,2023-10-15,Platinum,PulseMart,inactive,US,1975-08-29
M12611,member12611@example.com,First12611,Last12611,2023-04-22,Gold,PulseMart,active,IN,2000-10-25
M12612,member12612@example.com,First12612,Last12612,2021-02-01,Silver,PulseEats,active,IN,1977-10-21
M12613,member12613@example.com,First12613,Last12613,2025-05-11,Bronze,PulseMart,active,AE,1999-06-20
M12614,member12614@example.com,First12614,Last12614,2023-07-15,Platinum,PulseHome,active,US,1984-10-02
M12615,member12615@example.com,First12615,Last12615,2026-03-28,Silver,PulseEats,active,US,1991-09-28
M12616,member12616@example.com,First12616,Last12616,2021-01-12,Silver,PulseHome,inactive,IN,1979-07-13
M12617,member12617@example.com,First12617,Last12617,2021-05-15,Bronze,PulseMart,active,US,2002-09-18
M12618,member12618@example.com,First12618,Last12618,2022-11-01,Bronze,PulseMart,active,IN,1991-11-24
M12619,member12619@example.com,First12619,Last12619,2021-04-24,Bronze,PulseEats,churned,SG,1991-11-16
M12620,member12620@example.com,First12620,Last12620,2021-01-04,Bronze,PulseEats,inactive,IN,1993-04-10
M12621,member12621@example.com,First12621,Last12621,2023-11-04,Bronze,PulseMart,active,IN,1988-04-14
M12622,member12622@example.com,First12622,Last12622,2024-02-26,Bronze,PulseMart,active,IN,1969-08-12
M12623,member12623@example.com,First12623,Last12623,,Silver,PulseHome,inactive,IN,1971-02-15
M12624,member12624@example.com,First12624,Last12624,2022-03-06,Gold,PulseMart,inactive,IN,1975-04-09
M12625,member12625@example.com,First12625,Last12625,2024-04-23,Platinum,PulseMart,active,SG,1981-04-21
M12626,member12626@example.com,First12626,Last12626,2026-03-07,Bronze,PulseMart,inactive,AE,2004-01-10
M12627,member12627@example.com,First12627,Last12627,2025-07-09,Silver,PulseEats,inactive,US,1993-06-05
M12628,member12628@example.com,First12628,Last12628,2022-09-29,Bronze,PulseEats,active,US,1992-05-24
M12629,member12629@example.com,First12629,Last12629,2024-05-31,Silver,PulseEats,active,IN,2000-08-13
M12630,member12630@example.com,First12630,Last12630,2022-08-19,Silver,PulseEats,inactive,IN,1986-08-14
M12631,member12631@example.com,First12631,Last12631,2021-05-27,Platinum,PulseMart,active,US,1991-08-01
M12632,member12632@example.com,First12632,Last12632,2021-09-21,Silver,PulseHome,active,AE,1984-03-04
M12633,member12633@example.com,First12633,Last12633,2026-02-02,Bronze,PulseMart,active,AE,1967-02-23
M12634,member12634@example.com,First12634,Last12634,2025-09-04,Silver,PulseHome,inactive,US,1990-11-11
M12635,member12635@example.com,First12635,Last12635,2025-02-01,Silver,PulseMart,active,IN,1967-05-21
M12636,member12636@example.com,First12636,Last12636,2025-07-16,Bronze,PulseHome,active,US,1979-04-17
M12637,member12637@example.com,First12637,Last12637,2025-01-14,Gold,PulseEats,inactive,GB,1969-05-17
M12638,member12638@example.com,First12638,Last12638,2024-12-29, Bronze,PulseMart,active,AE,1971-08-02
M12639,member12639@example.com,First12639,Last12639,2026-01-17,Gold,PulseHome,active,IN,1984-12-29
M12640,member12640@example.com,First12640,Last12640,2024-01-15,Silver,PulseEats,churned,US,1990-04-22
M12641,member12641@example.com,First12641,Last12641,2025-10-04,Gold,PulseMart,inactive,SG,1993-10-22
M12642,member12642@example.com,First12642,Last12642,2025-09-10,Bronze,PulseMart,churned,AE,1999-03-21
M12643,member12643@example.com,First12643,Last12643,2024-04-29,Gold,PulseMart,active,US,2006-01-13
M12644,member12644@example.com,First12644,Last12644,2023-05-27,Bronze,PulseHome,active,US,1998-06-21
M12645,member12645@example.com,First12645,Last12645,2024-08-16,Bronze,PulseMart,active,IN,1981-07-07
M12646,member12646@example.com,First12646,Last12646,2024-05-20,Silver,PulseEats,churned,US,1977-07-21
M12647,member12647@example.com,First12647,Last12647,2024-05-07,Silver,PulseEats,active,US,1980-11-24
M12648,member12648@example.com,First12648,Last12648,2021-03-23,Bronze,PulseMart,active,US,1982-10-22
M12649,member12649@example.com,First12649,Last12649,2023-09-15,Silver,PulseHome,inactive,US,2002-05-29
M12650,member12650@example.com,First12650,Last12650,2022-01-24,Gold,PulseMart,active,SG,1996-05-06
M12651,member12651@example.com,First12651,Last12651,2023-03-27,Platinum,PulseMart,active,IN,1994-04-10
M12652,member12652@example.com,First12652,Last12652,2023-02-13,Gold,PulseEats,active,SG,1992-09-20
M12653,member12653@example.com,First12653,Last12653,2023-01-21,Platinum,PulseHome,active,IN,1983-12-25
M12654,member12654@example.com,First12654,Last12654,2021-12-30,Silver,PulseEats,active,US,1990-11-10
M12655,member12655@example.com,First12655,Last12655,2021-07-23,Silver,PulseHome,active,in,1994-03-30
M12656,member12656@example.com,First12656,Last12656,2023-11-25,Gold,PulseHome,active,IN,1982-03-26
M12657,member12657@example.com,First12657,Last12657,2022-08-29,Bronze,PulseEats,active,US,1982-11-11
M12658,member12658@example.com,First12658,Last12658,2022-03-14,Silver,PulseEats,active,US,2004-11-06
M12659,member12659@example.com,First12659,Last12659,2021-01-21,Bronze,PulseMart,active,GB,1989-07-06
M12660,member12660@example.com,First12660,Last12660,2024-02-23,Bronze,PulseEats,active,AE,1990-03-07
M12661,member12661@example.com,First12661,Last12661,2023-04-25,Gold,PulseEats,active,IN,1970-06-28
M12662,member12662@example.com,First12662,Last12662,2026-01-22,Gold,PulseMart,churned,GB,2005-08-22
M12663,member12663@example.com,First12663,Last12663,2021-03-18,Bronze,PulseMart,active,IN,1976-06-13
M12664,member12664@example.com,First12664,Last12664,2025-03-23,Bronze,PulseHome,inactive,IN,2002-08-11
M12665,member12665@example.com,First12665,Last12665,2025-02-05,Silver,PulseMart,active,IN,1991-03-13
M12666,member12666@example.com,First12666,Last12666,2024-07-31,Bronze,PulseHome,inactive,US,1976-12-28
M12667,member12667@example.com,First12667,Last12667,2021-04-23,Silver,PulseHome,inactive,SG,2001-09-24
M12668,member12668@example.com,First12668,Last12668,2026-02-12,Bronze,PulseEats,active,IN,2004-09-18
M12669,member12669@example.com,First12669,Last12669,2022-01-15,Gold,PulseHome,active,IN,1984-01-26
M12670,member12670@example.com,First12670,Last12670,2022-06-11,Silver,PulseEats,active,IN,1974-03-10
M12671,member12671@example.com,First12671,Last12671,2023-11-10,Gold,PulseMart,churned,IN,1992-11-30
M12672,member12672@example.com,First12672,Last12672,2025-06-20,Silver,PulseEats,inactive,GB,2005-06-20
M12673,member12673@example.com,First12673,Last12673,2025-08-22,Bronze,PulseMart,active,GB,2002-05-03
M12674,member12674@example.com,First12674,Last12674,2022-11-12,Bronze,PulseEats,active,IN,1987-08-20
M12675,member12675@example.com,First12675,Last12675,2024-10-09,Platinum,PulseEats,active,AE,1989-06-07
M12676,member12676@example.com,First12676,Last12676,2022-07-19,Gold,PulseMart,active,IN,1977-12-01
M12677,member12677@example.com,First12677,Last12677,2024-05-28,Bronze,PulseMart,inactive,IN,1984-08-03
M12678,member12678@example.com,First12678,Last12678,2024-04-23,Silver,PulseEats,active,IN,1987-02-21
M12679,member12679@example.com,First12679,Last12679,2021-05-17,Gold,PulseEats,active,US,1978-06-30
M12680,member12680@example.com,First12680,Last12680,2021-10-23,Platinum,PulseMart,active,IN,1969-09-27
M12681,member12681@example.com,First12681,Last12681,2025-08-22,Silver,PulseMart,active,US,1967-12-02
M12682,member12682@example.com,First12682,Last12682,2021-05-18,Bronze,PulseMart,inactive,US,1977-06-05
M12683,member12683@example.com,First12683,Last12683,2025-09-29,Gold,PulseEats,active,SG,1965-03-08
M12684,member12684@example.com,First12684,Last12684,2025-10-09,Bronze,PulseEats,active,IN,1974-12-06
M12685,member12685@example.com,First12685,Last12685,2022-03-10,Gold,PulseEats,inactive,IN,2002-08-04
M12686,member12686@example.com,First12686,Last12686,2023-03-31,Silver,PulseHome,active,US,1972-04-27
M12687,member12687@example.com,First12687,Last12687,2021-12-14,Bronze,PulseEats,active,US,2002-08-20
M12688,member12688@example.com,First12688,Last12688,2024-11-26,Silver,PulseEats,active,IN,1979-05-23
M12689,member12689@example.com,First12689,Last12689,2021-05-03,Silver,PulseMart,active,US,1996-12-17
M12690,member12690@example.com,First12690,Last12690,2024-01-25,Platinum,PulseMart,active,IN,1969-08-26
M12691,member12691@example.com,First12691,Last12691,2022-07-18,Gold,PulseEats,active,GB,1979-10-12
M12692,member12692@example.com,First12692,Last12692,2023-03-25,Gold,PulseEats,active,GB,1977-01-21
M12693,member12693@example.com,First12693,Last12693,2025-10-30,Silver,PulseMart,active,SG,1975-08-15
M12694,member12694@example.com,First12694,Last12694,2024-05-31,Bronze,PulseHome,active,GB,1965-04-24
M12695,member12695@example.com,First12695,Last12695,2021-06-15,Bronze,PulseEats,inactive,US,1976-06-24
M12696,member12696@example.com,First12696,Last12696,,Bronze,PulseEats,active,US,1983-10-27
M12697,member12697@example.com,First12697,Last12697,2024-04-05,Bronze,PulseEats,churned,US,1973-12-04
M12698,member12698@example.com,First12698,Last12698,2021-05-01,Gold,PulseEats,active,US,2001-08-06
M12699,member12699@example.com,First12699,Last12699,2026-03-14,Silver,PulseMart,inactive,IN,1995-03-07
M12700,member12700@example.com,First12700,Last12700,2022-04-08,Silver,PulseEats,active,US,1993-11-26
M12701,member12701@example.com,First12701,Last12701,2021-06-16,Bronze,PulseEats,churned,GB,2001-05-10
M12702,member12702@example.com,First12702,Last12702,2024-04-06,Bronze,PulseMart,active,US,1974-01-18
M12703,member12703@example.com,First12703,Last12703,2022-07-21,Silver,PulseHome,active,AE,1967-08-31
M12704,member12704@example.com,First12704,Last12704,2021-11-06,Silver,PulseMart,inactive,GB,1980-09-25
M12705,member12705@example.com,First12705,Last12705,2024-12-03,Bronze,PulseMart,active,IN,2003-11-17
M12706,member12706@example.com,First12706,Last12706,2023-05-26,Bronze,PulseHome,active,US,1974-10-17
M12707,member12707@example.com,First12707,Last12707,2022-10-11,Bronze,PulseHome,churned,GB,1985-05-22
M12708,member12708@example.com,First12708,Last12708,2025-05-30,Silver,PulseEats,active,GB,1999-11-12
M12709,member12709@example.com,First12709,Last12709,2021-08-09,Gold,PulseMart,active,US,1991-06-28
M12710,member12710@example.com,First12710,Last12710,2022-01-12,Silver,PulseHome,inactive,SG,2003-08-26
M12711,member12711@example.com,First12711,Last12711,,Silver,PulseMart,active,IN,2005-01-16
M12712,member12712@example.com,First12712,Last12712,2023-08-15,Bronze,PulseMart,inactive,IN,1976-08-28
M12713,member12713@example.com,First12713,Last12713,2021-03-18,Silver,PulseHome,inactive,US,1999-03-04
M12714,member12714@example.com,First12714,Last12714,2023-09-01,Bronze,PulseEats,inactive,GB,1998-03-10
M12715,member12715@example.com,First12715,Last12715,2022-09-03,platinum,PulseEats,active,SG,1982-06-15
M12716,member12716@example.com,First12716,Last12716,2021-02-10,Platinum,PulseMart,inactive,IN,1998-02-07
M12717,member12717@example.com,First12717,Last12717,2021-07-28,Bronze,PulseHome,inactive,GB,1966-09-18
M12718,member12718@example.com,First12718,Last12718,2022-02-23,Gold,PulseHome,active,SG,1979-01-14
M12719,member12719@example.com,First12719,Last12719,2023-10-11,Platinum,PulseHome,active,IN,1971-01-23
M12720,member12720@example.com,First12720,Last12720,2022-09-27,Bronze,PulseHome,active,IN,1983-10-10
M12721,member12721@example.com,First12721,Last12721,2021-03-16,Gold,PulseMart,inactive,SG,1972-09-13
M12722,member12722@example.com,First12722,Last12722,2021-11-13,Silver,PulseEats,active,IN,1982-01-12
M12723,member12723@example.com,First12723,Last12723,2023-03-26,Silver,PulseEats,active,IN,1996-10-17
M12724,member12724@example.com,First12724,Last12724,,Silver,PulseEats,active,IN,2004-09-24
M12725,member12725@example.com,First12725,Last12725,2024-07-25,Silver,PulseEats,churned,GB,1966-12-17
M12726,member12726@example.com,First12726,Last12726,2026-01-14,Gold,PulseHome,active,IN,1997-12-27
M12727,member12727@example.com,First12727,Last12727,2023-04-22,Bronze,PulseMart,active,IN,1995-04-30
M12728,member12728@example.com,First12728,Last12728,2023-08-28,Silver,PulseMart,active,US,1985-11-18
M12729,member12729@example.com,First12729,Last12729,2024-02-09,Gold,PulseMart,active,IN,2005-03-20
M12730,member12730@example.com,First12730,Last12730,2023-10-08,Gold,PulseMart,active,US,1985-03-30
M12731,member12731@example.com,First12731,Last12731,2021-03-03,Silver,PulseHome,active,IN,1988-08-11
M12732,member12732@example.com,First12732,Last12732,2024-07-31,Bronze,PulseMart,active,IN,1991-04-27
M12733,member12733@example.com,First12733,Last12733,2021-09-21,Bronze,PulseEats,active,SG,1993-07-24
M12734,member12734@example.com,First12734,Last12734,2025-12-18,Silver,PulseHome,active,IN,1983-01-03
M12735,member12735@example.com,First12735,Last12735,2024-11-21,Bronze,PulseMart,inactive,US,1966-07-17
M12736,member12736@example.com,First12736,Last12736,2022-05-07,Bronze,PulseEats,active,GB,1992-03-20
M12737,member12737@example.com,First12737,Last12737,,Gold,PulseHome,churned,US,1985-02-11
M12738,member12738@example.com,First12738,Last12738,2023-12-02,Gold,PulseEats,active,IN,2006-06-17
M12739,member12739@example.com,First12739,Last12739,2025-08-06,Silver,PulseHome,active,IN,1995-10-12
M12740,member12740@example.com,First12740,Last12740,2022-08-09,Gold,PulseHome,active,AE,1975-10-30
M12741,member12741@example.com,First12741,Last12741,2025-07-02,Silver,PulseEats,active,IN,1984-12-08
M12742,member12742@example.com,First12742,Last12742,2021-07-04,Bronze,PulseMart,churned,IN,1989-10-14
M12743,member12743@example.com,First12743,Last12743,2024-03-18,Silver,PulseEats,inactive,AE,1991-01-15
M12744,member12744@example.com,First12744,Last12744,2024-06-05,Bronze,PulseHome,active,SG,1986-04-04
M12745,member12745@example.com,First12745,Last12745,2023-05-01,Silver,PulseHome,inactive,IN,1975-09-24
M12746,member12746@example.com,First12746,Last12746,,Gold,PulseMart,active,IN,1985-05-21
M12747,member12747@example.com,First12747,Last12747,2023-06-06,Gold,PulseEats,active,US,2005-12-20
M12748,member12748@example.com,First12748,Last12748,2025-11-05,Bronze,PulseMart,active,GB,1973-10-07
M12749,member12749@example.com,First12749,Last12749,2022-05-13,Bronze,PulseMart,inactive,AE,1974-11-17
